worker_id,platform,tenure_months,avg_rating,completion_rate,cancellation_rate,jobs_completed,tenure_normalized,cancellation_reliability,jobs_completed_log,average_monthly_jobs,income_mean,income_volatility,income_consistency,income_trend,income_trend_normalized,recent_income_change,work_volume_trend,work_volume_trend_normalized,latent_reliability
W01202,Ride-Hailing,33,4.62,0.799,0.028,2062,0.55,0.972,7.631916513071252,67.83333333333333,32586.083333333332,0.0913905349576317,0.9162622983887434,369.71678321678365,0.011345849067985,0.093891516554292,0.4475524475524488,0.0065978247796429,0.738699745202645
W01203,Home Services,23,4.42,0.671,0.196,1019,0.3833333333333333,0.804,6.927557906278317,47.833333333333336,9706.833333333334,0.2118843000645195,0.8251612797911163,331.20979020979024,0.0341213018536553,0.3119693753790177,-0.7202797202797209,-0.0150581126190882,0.37354511233909604
W01204,Home Services,15,4.82,0.694,0.207,1114,0.25,0.793,7.016609683894219,68.83333333333333,28215.666666666668,0.3947402207658397,0.7169793952388558,-733.377622377622,-0.0259918587443484,-0.2962857562516064,-1.4615384615384626,-0.0212330042838517,0.10449079687589115
W01205,Delivery,14,4.66,0.831,0.097,1326,0.2333333333333333,0.903,7.190676034332207,105.41666666666669,16048.916666666666,0.241286547178666,0.8056157559049609,-112.05944055944096,-0.0069823678997714,-0.0322229839948934,-0.9335664335664332,-0.0088559661682191,0.35053730330754646
W01206,Delivery,25,4.21,0.851,0.287,1937,0.4166666666666667,0.7130000000000001,7.569411792450712,67.58333333333333,22720.25,0.1628816943931047,0.8599327040932474,-659.22027972028,-0.0290146578369639,-0.2850686506415761,1.353146853146851,0.0200219016495218,0.2896467533634009
W01207,Ride-Hailing,20,3.74,0.922,0.088,752,0.3333333333333333,0.912,6.6240652277998935,42.0,34557.666666666664,0.1216532440878432,0.8915411293739227,-160.48951048951102,-0.0046441072552017,-0.0454829817598872,0.1608391608391609,0.0038295038295038,0.35460751428581283
W01208,Ride-Hailing,12,4.22,0.882,0.244,615,0.2,0.756,6.423246963533519,52.5,23447.0,0.1002584545355354,0.9088773604763086,-174.23776223776176,-0.0074311324364635,-0.0939117318145171,1.0349650349650357,0.0197136197136197,0.34852750769031293
W01209,Delivery,12,4.7,0.804,0.102,317,0.2,0.898,5.762051382780177,24.666666666666668,22393.75,0.165239158381623,0.8581929235787782,564.1503496503499,0.0251923125716036,0.2941233687282158,-0.3076923076923065,-0.0124740124740124,0.7442115031576854
W01210,Ride-Hailing,25,4.77,0.859,0.213,347,0.4166666666666667,0.787,5.8522024797744745,14.833333333333334,15477.0,0.239522551258364,0.8067622480807625,84.72727272727278,0.0054743989615088,-0.0233188605316107,-0.1608391608391606,-0.0108430894947748,0.4725300508598292
W01211,Home Services,12,4.13,0.967,0.267,315,0.2,0.733,5.755742213586912,30.833333333333332,27243.583333333332,0.1172503845767967,0.8950545140145912,-179.47202797202968,-0.0065876806944276,0.0201452390339442,-0.0349650349650355,-0.0011340011340011,0.5143802692343602
W01212,Home Services,36,4.71,0.872,0.133,1966,0.6,0.867,7.584264818389059,55.166666666666664,28362.333333333332,0.1751692581032055,0.8509412521682711,56.85314685314753,0.0020045299582714,-0.0688457900941868,0.2517482517482523,0.0045634124183973,0.6943027384187364
W01213,Ride-Hailing,12,4.71,0.718,0.199,742,0.2,0.8009999999999999,6.610696044717759,60.166666666666664,45275.416666666664,0.1193325416718685,0.8933895538374773,-1071.5279720279725,-0.0236668826245583,-0.1686287678268083,-0.328671328671329,-0.0054626813629583,0.2617304963387125
W01214,Delivery,18,4.9,0.987,0.149,1180,0.3,0.851,7.074116816197362,63.083333333333336,22531.416666666668,0.3000759364400759,0.7691858390504812,622.0944055944046,0.0276100883844885,0.2267013928207451,-0.688811188811188,-0.0109190677222381,0.5559464865753523
W01215,Delivery,30,4.79,0.673,0.164,1880,0.5,0.836,7.53955882930103,60.333333333333336,57588.416666666664,0.2323292327054267,0.8114714586495878,-814.4160839160814,-0.0141420120756242,-0.1306980811323112,-0.8251748251748265,-0.0136769308040026,0.15394184298421612
W01216,Ride-Hailing,12,4.89,0.6,0.098,715,0.2,0.902,6.573680166960646,54.666666666666664,14400.416666666666,0.1859875143352563,0.8431791970090833,66.68881118881144,0.0046310334438571,0.1729426669182457,-0.9720279720279716,-0.0177809994883165,0.2015581496751591
W01217,Delivery,12,4.67,0.91,0.293,934,0.2,0.7070000000000001,6.840546529288687,69.66666666666667,28190.083333333332,0.1395436394288031,0.8775442777261698,283.9335664335672,0.0100721080912105,0.0931656018281023,-1.7832167832167816,-0.0255964131562217,0.33344181785311017
W01218,Ride-Hailing,27,4.66,0.834,0.195,1475,0.45,0.8049999999999999,7.297091005160418,55.166666666666664,19530.166666666668,0.2984205661832215,0.7701664822974538,1349.146853146853,0.0690801505268014,0.8860515671005201,0.2447552447552452,0.0044366509623307,0.502110074273863
W01219,Home Services,34,4.47,0.894,0.226,1461,0.5666666666666667,0.774,7.2875606403097235,40.5,20896.25,0.120719240914658,0.8922841363764444,65.583916083916,0.0031385495523797,0.0313686587076248,-0.0349650349650361,-0.0008633341966675,0.5687213000346154
W01220,Delivery,19,4.76,0.771,0.149,1463,0.3166666666666666,0.851,7.288927694521257,70.33333333333333,10979.75,0.2980254978994697,0.770400890905649,351.3881118881115,0.0320032889535837,0.2344700226064252,-0.4615384615384642,-0.006562158220926,0.6042136496267712
W01221,Delivery,16,4.22,0.711,0.244,523,0.2666666666666666,0.756,6.261491684321042,33.833333333333336,38719.0,0.1706560864276022,0.8542218432841537,665.5874125874124,0.0171902015183091,0.0697304574903541,0.482517482517483,0.014261600468497,0.2516699686804528
W01222,Delivery,12,4.52,0.793,0.279,435,0.2,0.721,6.077642243349034,39.083333333333336,35004.583333333336,0.3439724267667106,0.7440628840918788,1296.1013986013986,0.0370266198074461,0.8321832735302236,-0.5139860139860145,-0.0131510280764012,0.3905869508403614
W01223,Freelance,22,4.68,0.855,0.13,2063,0.3666666666666666,0.87,7.632401126601453,91.0,28278.416666666668,0.4221670691855626,0.7031522678785366,-295.0944055944056,-0.0104353227789535,0.2299924226768616,1.2377622377622397,0.013601782832552,0.346287401096893
W01224,Ride-Hailing,12,4.9,0.779,0.132,400,0.2,0.868,5.993961427306569,38.416666666666664,30346.666666666668,0.2078263665836985,0.8279335736215716,-720.5104895104892,-0.0237426567281575,-0.1693241983880712,-0.4370629370629373,-0.0113769094246317,0.40841496144858636
W01225,Delivery,43,4.43,0.783,0.142,2736,0.7166666666666667,0.858,7.914617709040679,68.58333333333333,18981.5,0.3034892204681301,0.7671716683939004,553.2657342657346,0.0291476297587511,0.4192224445624208,1.4790209790209805,0.021565311966284,0.5587259618549932
W01226,Freelance,19,4.79,0.982,0.18,1202,0.3166666666666666,0.8200000000000001,7.0925737159746784,65.66666666666667,15085.833333333334,0.0637830071205031,0.9400413367260358,188.8531468531467,0.0125185757180454,0.1201364709181407,-1.874125874125873,-0.0285399879308508,0.8546725882680786
W01227,Ride-Hailing,12,4.5,0.579,0.124,384,0.2,0.876,5.953243334287785,35.166666666666664,32625.0,0.160815639509638,0.8614632384022917,210.47552447552383,0.0064513570720467,0.0054410645315891,-0.181818181818182,-0.005170185264972,0.22050076056969356
W01228,Ride-Hailing,14,4.8,0.885,0.213,1400,0.2333333333333333,0.787,7.244941546337007,106.0,24573.666666666668,0.2932353092991692,0.773254482621512,533.475524475525,0.021709235813765,-0.0188585478133501,-0.9510489510489512,-0.0089721599155561,0.3692486130026673
W01229,Freelance,23,4.35,0.828,0.058,1154,0.3833333333333333,0.942,7.051855622955894,51.166666666666664,35043.166666666664,0.1831492178856023,0.8452019279420165,126.89510489510376,0.003621108391891,-0.0633777102310296,-0.0559440559440563,-0.001093369171545,0.5525360850302494
W01230,Delivery,16,4.73,0.711,0.1,855,0.2666666666666666,0.9,6.752270376141742,46.333333333333336,25958.583333333332,0.2203563492844384,0.8194327833721311,177.4720279720288,0.0068367378024107,-0.0384142330024884,-0.0559440559440558,-0.0012074256678573,0.44815630558022657
W01231,Delivery,21,4.53,0.849,0.168,1066,0.35,0.832,6.9726062513017535,47.333333333333336,10930.666666666666,0.0968453124502662,0.9117055875145044,139.8181818181819,0.0127913681829271,0.1766224823549664,0.8811188811188801,0.0186151876292721,0.6534232498968879
W01232,Ride-Hailing,12,4.25,0.691,0.13,771,0.2,0.87,6.648984550024776,61.583333333333336,19872.25,0.1225002882491525,0.8908683681139847,195.49999999999957,0.0098378391978764,0.0037727976076639,0.0104895104895092,0.0001703303462437,0.1759626339675661
W01233,Delivery,39,4.51,0.905,0.007,1478,0.65,0.993,7.2991214627108,43.5,34972.75,0.2769525303350726,0.7831144668608784,-575.8356643356648,-0.0164652669388499,-0.1174514510146192,-0.2237762237762227,-0.0051442810063499,0.4375629802768556
W01234,Home Services,14,4.88,0.86,0.214,354,0.2333333333333333,0.786,5.872117789475416,31.25,17032.0,0.066156446524252,0.9379486502755512,-113.55944055944032,-0.006667416660371,-0.0286726260752234,-0.8986013986013979,-0.0287552447552447,0.5403776634309321
W01235,Delivery,12,4.3,0.807,0.166,777,0.2,0.834,6.656726524178391,67.41666666666667,22828.833333333332,0.285510586892315,0.7779010225170305,-178.97202797202846,-0.0078397360635466,-0.070322086996694,-0.6818181818181803,-0.0101134958984155,0.1958163536895754
W01236,Delivery,17,4.18,0.823,0.35,582,0.2833333333333333,0.65,6.368187186350492,32.416666666666664,16688.666666666668,0.1337283709180682,0.8820454931283249,200.51048951048944,0.0120147698743951,0.1050502842151289,-0.3391608391608396,-0.0104625451669153,0.21615361347830192
W01237,Delivery,13,4.65,0.947,0.048,428,0.2166666666666666,0.952,6.061456918928017,29.083333333333332,29912.083333333332,0.1284761272814515,0.8861507796439112,80.00349650349753,0.0026746213432196,-0.0300238394121914,-0.493006993006994,-0.0169515298455126,0.6711535801631133
W01238,Ride-Hailing,37,4.13,0.7,0.033,1642,0.6166666666666667,0.967,7.404279118037268,45.0,22281.916666666668,0.3686900978720238,0.7306255824855852,1267.2622377622383,0.0568740228554053,0.668631496217703,0.6433566433566426,0.0142968142968142,0.5587272258509469
W01239,Delivery,12,4.94,0.87,0.087,1316,0.2,0.913,7.183111701743281,91.91666666666669,23644.666666666668,0.233915137299664,0.8104285049848965,-877.4405594405595,-0.0371094493236202,-0.2795509118047894,-1.2692307692307727,-0.0138084943162006,0.4860705046025348
W01240,Delivery,16,4.93,0.86,0.242,708,0.2666666666666666,0.758,6.5638555265321274,45.5,28602.416666666668,0.2265236515475599,0.815312447288118,972.0594405594408,0.0339852206157209,0.2495062455038912,0.2027972027972036,0.0044570813801583,0.7660663883814277
W01241,Freelance,23,4.81,0.847,0.175,1987,0.3833333333333333,0.825,7.59488438721652,83.75,24427.083333333332,0.1434024702828759,0.8745826828173648,392.1503496503496,0.0160539162330207,0.1309000118891927,-1.8356643356643376,-0.0219183801273353,0.7771511988328437
W01242,Delivery,29,4.55,0.877,0.08,1354,0.4833333333333333,0.92,7.2115567333138015,52.75,16781.083333333332,0.1816983955215226,0.8462396190008086,510.41608391608366,0.030416158109543,0.3110655737704918,0.548951048951049,0.0104066549564179,0.7028084674216974
W01243,Delivery,45,4.97,0.856,0.152,2419,0.75,0.848,7.791522819150732,55.25,29327.0,0.2945540569635259,0.7724667769730492,-824.1818181818192,-0.0281031751690189,-0.1453157135765111,-0.4650349650349624,-0.0084169224440717,0.7366293555741352
W01244,Delivery,12,4.89,0.747,0.019,777,0.2,0.981,6.656726524178391,63.0,26614.0,0.2601906999689177,0.7935306934297046,1103.5734265734256,0.0414658986463299,0.4572426634658295,0.8531468531468545,0.0135420135420135,0.6118448738047505
W01245,Delivery,42,4.42,0.709,0.131,1759,0.7,0.869,7.473069088032197,43.916666666666664,25844.25,0.2186259690621765,0.8205963317600843,-224.0664335664337,-0.0086698756422195,-0.0049747251865521,-0.6188811188811202,-0.0140921696898926,0.5009951092091776
W01246,Delivery,36,4.91,0.96,0.13,1863,0.6,0.87,7.530479995245536,58.25,27938.833333333332,0.2329730369728241,0.8110477439597414,377.20979020979024,0.0135012720720785,0.0183863655444547,0.8006993006993013,0.0137459107416189,0.832585470905588
W01247,Ride-Hailing,13,4.32,0.723,0.13,775,0.2166666666666666,0.87,6.654152520183219,65.91666666666667,20896.416666666668,0.135199456053906,0.8809024657888085,-63.12937062937029,-0.00302106201443,-0.0687775045301579,-0.311188811188812,-0.0047209427740401,0.23140821677679135
W01248,Delivery,12,4.5,0.729,0.05,751,0.2,0.95,6.62273632394984,58.083333333333336,29455.75,0.2714887067869443,0.7864796554324127,-266.2692307692324,-0.0090396350719038,-0.0095671731855834,-0.1923076923076943,-0.0033108928374351,0.1412248001509761
W01249,Freelance,26,4.1,0.907,0.311,1193,0.4333333333333333,0.6890000000000001,7.085064293952548,44.5,18151.5,0.1145203233421438,0.897246985143592,-140.17482517482537,-0.0077224926410944,-0.0875456254839066,0.1538461538461532,0.0034572169403629,0.4283367140379864
W01250,Freelance,20,4.59,0.985,0.103,1442,0.3333333333333333,0.897,7.274479558773871,72.41666666666667,34707.666666666664,0.1867866212855798,0.8426114535372464,210.08391608391688,0.0060529541816097,0.0089587994218853,0.0664335664335667,0.0009173795134669,0.5798016867606652
W01251,Delivery,26,4.48,0.647,0.35,526,0.4333333333333333,0.65,6.267200548541362,20.25,9846.666666666666,0.0924696697651199,0.9153572201368292,-9.167832167832502,-0.0009310594618651,0.0150117949817713,-0.1923076923076935,-0.0094966761633428,0.25568984966583436
W01252,Delivery,17,4.44,0.696,0.054,1001,0.2833333333333333,0.946,6.90975328164481,68.16666666666667,27001.0,0.1428147736366572,0.8750324401370898,1034.4545454545448,0.0383117123608216,0.4228427305017462,-0.8671328671328686,-0.0127207755569613,0.6393141382925646
W01253,Delivery,22,4.51,0.857,0.35,1289,0.3666666666666666,0.65,7.162397497355718,61.25,18780.083333333332,0.1843672949559361,0.8443326696531287,-235.10839160839168,-0.0125190281339748,-0.043967901759932,-0.0804195804195793,-0.0013129727415441,0.3006533508584231
W01254,Ride-Hailing,19,4.41,0.904,0.067,1140,0.3166666666666666,0.933,7.039660349862076,58.25,47434.166666666664,0.1050284563755071,0.9049540708480937,712.1608391608391,0.0150136681891218,0.1399102297430443,-0.3811188811188815,-0.0065428134097662,0.7346299084066211
W01255,Delivery,26,4.56,0.944,0.062,1999,0.4333333333333333,0.938,7.600902459542082,74.91666666666667,23285.666666666668,0.1313441420796608,0.8839043424592086,-338.8741258741266,-0.0145529063318261,-0.0944840514670377,0.7377622377622362,0.0098477718055025,0.7193895352548773
W01256,Freelance,12,4.87,0.866,0.13,751,0.2,0.87,6.62273632394984,60.25,24612.083333333332,0.4949492814182691,0.6689190144640177,302.56293706293735,0.0122932680247007,0.0529914189182455,-0.40909090909091,-0.006789890607318,0.12857323333527018
W01257,Home Services,23,4.28,0.851,0.346,363,0.3833333333333333,0.654,5.8971538676367405,15.166666666666666,13356.333333333334,0.2358808195073237,0.8091395094218259,-248.52447552447535,-0.0186072381784777,-0.1534734575414287,0.0699300699300697,0.004610773841543,0.2509276388433542
W01258,Home Services,44,4.77,0.653,0.184,2959,0.7333333333333333,0.8160000000000001,7.992944547318106,65.83333333333333,15904.0,0.2380573029986396,0.8077170560505944,-428.0629370629368,-0.0269154261231725,-0.2466412458572395,0.4265734265734269,0.006479596353014,0.4215655084327966
W01259,Ride-Hailing,43,4.6,0.756,0.138,2671,0.7166666666666667,0.862,7.890582534656536,55.833333333333336,23155.583333333332,0.351074112514594,0.7401518471394724,-798.5279720279717,-0.0344853317030653,-0.254646571380902,0.0419580419580404,0.0007514873186514,0.47846958237900805
W01260,Freelance,24,4.64,0.931,0.105,1217,0.4,0.895,7.1049654482698426,62.0,29577.25,0.0665186155365266,0.9376301411269192,29.150349650350293,0.0009855665976502,0.0425664111040772,-0.6083916083916098,-0.009812767877284,0.7610734786174105
W01261,Delivery,12,4.54,0.827,0.075,759,0.2,0.925,6.633318433280377,60.166666666666664,20811.583333333332,0.1283910813900351,0.8862175680865241,-117.15034965035044,-0.0056290935568902,-0.0767343485617597,0.9999999999999994,0.0166204986149584,0.6464253363013212
W01262,Ride-Hailing,56,4.37,0.809,0.191,3339,0.9333333333333332,0.8089999999999999,8.113726085970747,56.916666666666664,37725.583333333336,0.2480266078938969,0.8012649679701515,-704.2412587412574,-0.0186674716867534,-0.177060158488039,0.5209790209790205,0.0091533649366738,0.5462974339203464
W01263,Delivery,26,4.66,0.929,0.233,926,0.4333333333333333,0.767,6.831953565565855,36.416666666666664,23384.833333333332,0.3005632738646999,0.76889761543738,1141.5804195804192,0.048817128747853,0.8386023294509152,-0.3951048951048963,-0.0108495623369765,0.717534987159872
W01264,Freelance,53,4.68,0.928,0.138,1893,0.8833333333333333,0.862,7.546446273746024,41.5,45228.666666666664,0.2879223825051267,0.7764443056381306,-2005.811188811187,-0.0443482272779326,-0.1919411141762652,0.1538461538461532,0.0037071362372567,0.5416750226918513
W01265,Ride-Hailing,27,4.35,0.758,0.08,1973,0.45,0.92,7.587817219993427,69.83333333333333,18896.0,0.2654865183195152,0.7902099196820649,-28.174825174825173,-0.001491047056246,0.0418471534653466,-0.1468531468531455,-0.00210290902415,0.36490773374871743
W01266,Home Services,12,4.22,0.803,0.131,622,0.2,0.869,6.434546518787453,52.5,35367.583333333336,0.1436626541678551,0.8743837147743657,-437.21328671328774,-0.0123619779896361,-0.021188569402169,0.3216783216783207,0.0061272061272061,0.3092864351753462
W01267,Delivery,56,4.57,0.858,0.142,3624,0.9333333333333332,0.858,8.195609567288775,58.5,26600.916666666668,0.0785357897078885,0.9271829544672232,403.55594405594456,0.0151707532906802,0.1428970409573948,0.3286713286713284,0.0056183133106209,0.8463017722211009
W01268,Freelance,33,4.74,0.938,0.176,2050,0.55,0.8240000000000001,7.62608275807238,73.33333333333333,24623.0,0.1279473269614523,0.8865662217524587,-164.51048951048938,-0.0066811716488847,-0.0659386812263754,0.5804195804195791,0.0079148124602669,0.8491238456870095
W01269,Ride-Hailing,21,4.8,0.827,0.073,1127,0.35,0.927,7.028201432058005,51.583333333333336,17846.833333333332,0.1024438357444517,0.9070756872840836,150.00699300699318,0.0084052442360639,0.0590079817559863,-0.1223776223776209,-0.0023724256357535,0.7712121749195983
W01270,Ride-Hailing,12,4.85,0.896,0.231,857,0.2,0.769,6.754604099487962,79.58333333333333,25350.083333333332,0.1867763335976859,0.8426187577978761,185.16433566433585,0.0073042890324884,-0.04326015108593,0.4300699300699302,0.0054040200637059,0.6423430084756022
W01271,Freelance,36,4.64,0.812,0.129,1843,0.6,0.871,7.519692404116539,58.333333333333336,16976.416666666668,0.2781060746244531,0.7824076732393521,-430.5629370629371,-0.0253624157274809,-0.1949436402295167,1.4755244755244756,0.0252947052947052,0.655246752123177
W01272,Delivery,27,4.48,0.897,0.099,935,0.45,0.901,6.841615476477592,36.75,24335.666666666668,0.3300068895362578,0.7518758044544239,49.13986013985901,0.0020192526801481,-0.2016918724839516,-0.5979020979020986,-0.0162694448408734,0.43978495482226576
W01273,Delivery,60,4.55,0.807,0.062,3090,1.0,0.938,8.036249942132116,49.5,14347.416666666666,0.1763099265193513,0.8501160939438431,346.22027972028036,0.0241311929362624,0.1621784193966315,0.5524475524475517,0.011160556615102,0.8382404624314023
W01274,Ride-Hailing,50,4.24,0.77,0.35,2350,0.8333333333333334,0.65,7.762596048540069,49.583333333333336,30675.25,0.0955322146337206,0.9127983519264552,-497.6958041958044,-0.0162246698623745,-0.1055499150574492,0.7587412587412575,0.0153023447141093,0.51643695249695
W01275,Delivery,52,4.38,0.891,0.35,2936,0.8666666666666667,0.65,7.98514393119862,56.75,19732.666666666668,0.0569209505561716,0.946144552696946,-2.475524475524338,-0.0001254531137297,-0.0257386198774514,0.8286713286713286,0.0146021379501555,0.7345125586156922
W01276,Delivery,24,4.54,0.736,0.15,875,0.4,0.85,6.775366090936392,35.0,29850.416666666668,0.2082704060408821,0.8276293079764172,-785.5279720279718,-0.0263154776296692,-0.1952819668936548,-0.454545454545456,-0.012987012987013,0.26500028870228104
W01277,Delivery,23,4.48,0.929,0.176,2104,0.3833333333333333,0.8240000000000001,7.652070746116482,86.16666666666667,27590.25,0.2955926253136126,0.7718475549040262,160.3951048951046,0.005813470515675,0.2681770148715172,0.3006993006993022,0.0034897404336476,0.43249076197753267
W01278,Delivery,27,4.57,0.601,0.123,1749,0.45,0.877,7.46737106691756,69.5,32646.666666666668,0.1901458164390332,0.8402331766304422,221.6083916083909,0.0067880863265792,0.0343027440167864,0.6433566433566431,0.0092569301202394,0.5361096328567548
W01279,Freelance,14,4.21,0.846,0.007,938,0.2333333333333333,0.993,6.844815479208263,59.916666666666664,16439.25,0.2230157031955399,0.8176509895884113,-269.0664335664336,-0.016367318069038,-0.2081923890063425,-0.0664335664335645,-0.0011087660600873,0.34764733625455
W01280,Ride-Hailing,22,4.26,0.859,0.046,1184,0.3666666666666666,0.954,7.077498053569231,59.333333333333336,35065.916666666664,0.3078074584084501,0.7646385510119053,962.8426573426576,0.0274580774971705,0.1675595909466878,-0.0419580419580432,-0.0007071580105288,0.3894510656866513
W01281,Delivery,19,4.74,0.816,0.277,1420,0.3166666666666666,0.723,7.259116128097101,71.16666666666667,27520.416666666668,0.1162179437266411,0.8958823907286133,-271.40209790209855,-0.0098618455232484,-0.1268542507682111,-1.174825174825172,-0.0165080820818525,0.5692960458152762
W01282,Ride-Hailing,41,4.34,0.84,0.016,1254,0.6833333333333333,0.984,7.134890851565884,28.5,13411.5,0.2914025792799485,0.7743518683055234,654.9720279720283,0.0488365975447957,0.6211597210213844,-0.2377622377622383,-0.0083425346583241,0.4745895668914227
W01283,Ride-Hailing,46,4.38,0.902,0.232,2596,0.7666666666666667,0.768,7.862112211662748,60.25,19167.416666666668,0.2143386576789349,0.8234935070842445,-260.88461538461524,-0.0136108386394244,-0.0643940012075914,-1.0944055944055968,-0.018164408205902,0.3296946566339197
W01284,Ride-Hailing,31,4.57,0.762,0.319,1057,0.5166666666666667,0.681,6.964135612418245,33.416666666666664,23740.416666666668,0.1018574199897289,0.9075584389215454,254.28321678321657,0.0107109837351864,0.0808535386404864,0.8216783216783213,0.0245888774567078,0.6395301733516081
W01285,Freelance,12,4.32,0.896,0.06,810,0.2,0.94,6.698268054115413,72.91666666666667,23321.666666666668,0.3161867041725986,0.7597706289159297,373.8741258741261,0.0160311924193865,0.0560960822242112,0.1643356643356642,0.0022537462537462,0.3282696351722608
W01286,Freelance,58,4.83,0.899,0.22,2088,0.9666666666666668,0.78,7.644440761556566,38.666666666666664,43408.416666666664,0.1531872862859616,0.8671618321605612,12.500000000000092,0.0002879625879005,0.0676644632605987,0.1538461538461543,0.0039787798408488,0.8786164823109976
W01287,Delivery,35,4.24,0.924,0.138,2350,0.5833333333333334,0.862,7.762596048540069,64.83333333333333,16086.583333333334,0.1296900834400564,0.8851985289229654,-141.22027972027973,-0.0087787615800089,-0.0475768321513002,-0.7902097902097909,-0.0121883258130044,0.5122868534520941
W01288,Delivery,26,4.55,0.878,0.35,2345,0.4333333333333333,0.65,7.76046702921342,92.91666666666669,22367.25,0.3443576100796291,0.74384969631761,-436.814685314686,-0.0195292083432109,-0.2174592240891535,-0.5489510489510512,-0.0059079933519395,0.19067961288025753
W01289,Ride-Hailing,29,4.36,0.841,0.044,2142,0.4833333333333333,0.956,7.669961995473577,75.08333333333333,18983.25,0.408125854731707,0.7101637944078031,1353.8146853146848,0.0713162754172591,1.4761349983616707,-0.1503496503496516,-0.0020024370745791,0.8162130623551949
W01290,Ride-Hailing,12,4.59,0.885,0.248,427,0.2,0.752,6.059123195581797,35.666666666666664,21716.916666666668,0.2965010850984955,0.7713067204444567,-764.8776223776233,-0.0352203599671971,-0.1658417104658876,-0.1748251748251748,-0.0049016404156591,0.2303205208134027
W01291,Ride-Hailing,19,4.43,0.943,0.206,1087,0.3166666666666666,0.794,6.992096427415888,58.5,45159.666666666664,0.1233972714003248,0.8901570490317205,-879.2237762237755,-0.0194692264385722,-0.1028071827842502,0.1748251748251746,0.002988464526926,0.598917378953908
W01292,Home Services,43,4.54,0.77,0.038,2092,0.7166666666666667,0.962,7.646353722445999,57.833333333333336,23234.333333333332,0.0882247609218388,0.918927813361733,-41.34965034965047,-0.0017796787950152,-0.0059583316671332,0.0979020979020974,0.0016928316640132,0.6797074785785665
W01293,Ride-Hailing,12,4.86,0.858,0.35,713,0.2,0.65,6.570882962339584,54.833333333333336,28427.0,0.1118928288913199,0.8993672537641155,-24.741258741258385,-0.0008703436430597,-0.0099587954836862,0.1118881118881133,0.0020405126788105,0.489125557197788
W01294,Delivery,12,4.38,0.764,0.108,1078,0.2,0.892,6.983789965258135,81.91666666666667,29673.25,0.1858885639835769,0.8432495517461189,-245.2272727272733,-0.0082642539232228,-0.0206881264931162,-0.9125874125874136,-0.0111404363693275,0.14522601129397222
W01295,Delivery,36,4.38,0.753,0.066,1639,0.6,0.934,7.402451520818244,51.5,25057.75,0.0957163292316779,0.9126449732671278,318.9685314685316,0.012729336491446,0.1128788681644764,0.0419580419580415,0.0008147192613211,0.6503869034162966
W01296,Delivery,28,4.47,0.842,0.018,2722,0.4666666666666667,0.982,7.909489492673759,101.16666666666669,32120.416666666668,0.2233753656867082,0.8174106067917082,358.84265734265756,0.0111717933508331,0.1134312996740809,-0.3916083916083896,-0.0038709231460466,0.7092432372381939
W01297,Delivery,12,4.92,0.759,0.089,545,0.2,0.911,6.302618975744905,44.0,25769.916666666668,0.2344853073234654,0.8100541934906768,-152.02447552447512,-0.0058993002379832,-0.0060926512426862,-0.496503496503497,-0.0112841703750794,0.25520438391247613
W01298,Delivery,18,4.53,0.988,0.117,1031,0.3,0.883,6.939253946041508,55.75,24306.5,0.1883951535484949,0.8414709509829661,-296.6503496503498,-0.0122045687223726,-0.0799272941638828,0.2482517482517496,0.004452946156982,0.5679674446441862
W01299,Home Services,26,4.86,0.868,0.165,1513,0.4333333333333333,0.835,7.322510433997394,53.666666666666664,20661.0,0.132269232140255,0.8831821722381036,122.40559440559386,0.0059244757952467,0.0616924123190517,-0.7132867132867143,-0.0132910567693176,0.618642618125152
W01300,Delivery,24,4.51,0.822,0.211,1554,0.4,0.789,7.349230824613334,62.333333333333336,23871.75,0.1351748203971201,0.8809215832061605,213.4580419580416,0.0089418681897239,-0.0131618040287599,-0.3076923076923076,-0.0049362402303578,0.4335934876692634
W01301,Delivery,27,4.85,0.82,0.155,1866,0.45,0.845,7.532088143541722,70.5,27831.666666666668,0.2127650096383235,0.8245620479256939,548.9510489510484,0.0197239732541247,0.1837225482485328,-1.1958041958041976,-0.0169617616426127,0.6474756312525574
W01302,Ride-Hailing,17,4.65,0.926,0.157,1362,0.2833333333333333,0.843,7.217443431696533,73.83333333333333,18567.833333333332,0.140335137346874,0.8769351809386665,-142.86013986013944,-0.0076939585408532,-0.0722380952380952,-1.4125874125874072,-0.019132109425563,0.3923718663084449
W01303,Home Services,25,4.69,0.783,0.048,1266,0.4166666666666667,0.952,7.144407180321139,52.5,23655.75,0.1358195205249347,0.8804215651601376,166.7377622377621,0.0070485088081232,0.0561247459106969,0.0349650349650339,0.0006660006660006,0.7107407693562806
W01304,Delivery,31,4.19,0.806,0.043,1896,0.5166666666666667,0.957,7.5480289699350145,53.083333333333336,18130.916666666668,0.3213084726133628,0.7568255412925191,-489.4300699300698,-0.0269942264325706,-0.1790425374240403,-0.4300699300699302,-0.0081017883215685,0.2910513595748247
W01305,Home Services,30,4.15,0.813,0.099,1858,0.5,0.901,7.527793987721444,53.5,21192.833333333332,0.1239284022329438,0.8897363906929201,140.1608391608388,0.0066135960660052,-0.0249701426865296,-0.307692307692307,-0.0057512580877066,0.48350905498108054
