worker_id,platform,tenure_months,avg_rating,completion_rate,cancellation_rate,jobs_completed,tenure_normalized,cancellation_reliability,jobs_completed_log,average_monthly_jobs,income_mean,income_volatility,income_consistency,income_trend,income_trend_normalized,recent_income_change,work_volume_trend,work_volume_trend_normalized
W01341,Delivery,14,4.35,0.661,0.097,556,0.23333333333333334,0.903,6.322565239927284,45.333333333333336,17475.25,0.06294303721780879,0.9407841859686493,26.353146853146974,0.00150802688677684,0.004402010050251257,0.31468531468531474,0.006941587823940766
W01342,Home Services,15,5.0,0.694,0.24,867,0.25,0.76,6.7661917146603505,66.91666666666667,27053.416666666668,0.2904721249473682,0.7749101903621396,115.98251748251695,0.004287167085458101,-0.03801110005633938,0.03146853146853175,0.0004702644802271245
W01343,Ride-Hailing,48,4.61,0.857,0.17,3040,0.8,0.83,8.019941687677365,61.666666666666664,17856.333333333332,0.17434768521035804,0.8515365701264804,28.104895104895068,0.0015739454780691296,-0.11790146671681084,-0.22377622377622441,-0.0036288036288036393
W01344,Ride-Hailing,28,4.6,0.5,0.07,1066,0.4666666666666667,0.9299999999999999,6.9726062513017535,40.666666666666664,17771.833333333332,0.244710044931539,0.8033999597512701,53.58741258741279,0.0030153001990460256,0.03749399442682803,0.18181818181818282,0.0044709388971684305
W01345,Freelance,32,4.67,0.844,0.011,1523,0.5333333333333333,0.989,7.329093736246592,46.416666666666664,18737.833333333332,0.2019986417743185,0.8319476954847967,62.699300699300615,0.00334613397311859,0.07717799402344648,0.7937062937062948,0.017099596991877086
W01346,Ride-Hailing,12,4.09,0.9,0.117,487,0.2,0.883,6.1903154058531475,42.083333333333336,32372.25,0.2821183503628532,0.7799591977737385,-1650.3321678321654,-0.050979841309521746,-0.3283801025280577,-0.5979020979020977,-0.014207574603614203
W01347,Ride-Hailing,23,4.4,0.982,0.157,805,0.38333333333333336,0.843,6.692083742506628,30.916666666666668,13782.583333333334,0.07318562483643264,0.931805250515178,47.793706293706144,0.0034676885412415048,0.010202299882760902,0.07342657342657334,0.0023749835070589758
W01348,Delivery,12,4.66,0.801,0.111,566,0.2,0.889,6.340359303727752,46.333333333333336,16885.916666666668,0.1498744313557948,0.8696601756949404,344.4930069930067,0.020401202599385486,0.09256803012151296,-1.0000000000000007,-0.021582733812949655
W01349,Ride-Hailing,12,4.55,0.932,0.135,212,0.2,0.865,5.3612921657094255,19.75,17428.583333333332,0.29513267636639684,0.7721216661798571,235.99650349650386,0.013540773738341932,0.20942180918380846,0.024475524475524077,0.001239267062051852
W01350,Delivery,59,5.0,0.882,0.107,3302,0.9833333333333333,0.893,8.10258642539079,50.5,30635.083333333332,0.18661766868640664,0.8427314259587979,522.031468531468,0.0170403149503908,0.21004199463019496,-0.15384615384615435,-0.0030464584920030565
W01351,Home Services,12,4.42,0.731,0.078,651,0.2,0.922,6.480044561926653,47.916666666666664,37958.083333333336,0.06032027196873861,0.9431112716002877,-401.7377622377635,-0.010583720961615908,-0.08869053190493602,0.3951048951048963,0.008245667376102184
W01352,Home Services,31,4.79,0.801,0.113,1786,0.5166666666666667,0.887,7.488293515159428,57.083333333333336,31356.083333333332,0.26471882763413074,0.7906895810752403,-197.65384615384548,-0.006303524711701732,0.029477524123323134,0.7167832167832164,0.01255678627941401
W01353,Delivery,12,4.75,0.959,0.239,996,0.2,0.761,6.904750769961838,76.25,18587.666666666668,0.062393352334029144,0.9412709499763399,119.60139860139904,0.006434449290823613,0.0485263101926518,-1.2482517482517475,-0.016370514731170457
W01354,Delivery,13,4.59,0.828,0.025,646,0.21666666666666667,0.975,6.472346294500901,52.833333333333336,29582.916666666668,0.15794721768266679,0.8635972216430059,715.1713286713281,0.024175145971227587,0.14014622525260814,0.11888111888112045,0.002250115814784614
W01355,Freelance,60,4.63,0.845,0.141,2266,1.0,0.859,7.726212650507529,37.75,22045.416666666668,0.1262314751618075,0.8879169354206944,-737.0664335664346,-0.033433998763148856,-0.2572733643040668,-0.4020979020979023,-0.01065160005557357
W01356,Delivery,20,4.48,0.883,0.185,935,0.3333333333333333,0.815,6.841615476477592,49.166666666666664,19801.25,0.08378233866024733,0.9226944971590719,-54.416083916084204,-0.00274811357445031,-0.03410438383802624,-0.2027972027972014,-0.004124688870451554
W01357,Ride-Hailing,12,4.06,0.72,0.07,368,0.2,0.9299999999999999,5.910796644040527,35.833333333333336,34123.5,0.28297919624352497,0.7794358653109351,44.75524475524512,0.0013115666550982496,-0.11062961192965982,-0.8251748251748257,-0.023028134656041643
W01358,Ride-Hailing,31,4.64,0.865,0.152,1755,0.5166666666666667,0.848,7.470793774195062,61.333333333333336,12944.416666666666,0.09386094138878136,0.9141929857467859,152.5699300699297,0.011786543495838983,0.13749927874906231,-0.7762237762237778,-0.01265582243843116
W01359,Home Services,41,4.66,0.827,0.192,2758,0.6833333333333333,0.808,7.922623574217286,68.66666666666667,30235.75,0.21154285253178887,0.8253938339120874,-723.9545454545454,-0.0239436609131424,-0.18656247193029732,0.4405594405594401,0.006415914182904467
W01360,Delivery,33,4.7,0.774,0.083,2279,0.55,0.917,7.731930721948486,69.08333333333333,28246.916666666668,0.07628446264367016,0.929122397199442,127.05944055944086,0.004498170262575238,0.009056939096356718,-1.3671328671328677,-0.01978961930711027
W01361,Home Services,19,4.57,0.628,0.249,1599,0.31666666666666665,0.751,7.3777589082278725,74.58333333333333,16406.583333333332,0.07937625455823465,0.9264609961326955,93.26923076923084,0.005684866182938608,0.04982665484157059,-1.0944055944055953,-0.01467359456186273
W01362,Delivery,19,4.79,0.694,0.037,442,0.31666666666666665,0.963,6.093569770045136,25.333333333333332,17465.833333333332,0.10371164775726359,0.9060337471585037,255.853146853147,0.014648779818873822,0.21120246659815017,0.48951048951048987,0.01932278248067723
W01363,Ride-Hailing,15,4.33,0.761,0.35,642,0.25,0.65,6.466144724237619,46.5,16285.75,0.35893779373567425,0.7358688562564984,-887.7657342657349,-0.05451181150795848,-0.4434158415841584,-0.4195804195804198,-0.009023234829686448
W01364,Delivery,12,4.92,0.864,0.01,1200,0.2,0.99,7.0909098220799835,102.5,31492.416666666668,0.2602990693991,0.7934624600467185,797.6048951048947,0.02532688753445601,0.3506447368421054,2.0559440559440594,0.02005799078969814
W01365,Ride-Hailing,26,4.3,0.87,0.295,1890,0.43333333333333335,0.7050000000000001,7.544861068658458,71.75,21226.416666666668,0.18425001856790169,0.844416283994901,-206.2972027972026,-0.009718889722972676,0.06906614785992218,-0.7937062937062953,-0.011062108623084255
W01366,Ride-Hailing,19,4.52,0.845,0.207,1283,0.31666666666666665,0.793,7.157735484249907,63.25,16728.166666666668,0.38146883930112496,0.7238672140487025,-753.0000000000001,-0.04501389871374628,-0.22547376935521143,-0.1503496503496511,-0.0023770695707454716
W01367,Delivery,12,4.72,0.895,0.221,557,0.2,0.779,6.324358962381311,51.75,28042.583333333332,0.10634521133322394,0.9038770085106885,-222.1293706293707,-0.00792114506673615,-0.07647717622733925,0.12237762237762205,0.0023647849734806194
W01368,Delivery,20,4.42,0.831,0.095,1750,0.3333333333333333,0.905,7.467942332285852,79.75,18154.166666666668,0.16879042137409705,0.8555853827278485,-749.5944055944057,-0.04129048825858558,-0.3063927301461873,-0.9615384615384606,-0.012056908608632734
W01369,Delivery,14,4.74,0.814,0.35,673,0.23333333333333334,0.65,6.513230110912307,49.75,15217.25,0.07557503564091318,0.92973522707704,125.57692307692317,0.008252274430460376,0.07038406950238711,1.1573426573426566,0.023263168991812192
W01370,Delivery,25,4.46,0.757,0.04,1264,0.4166666666666667,0.96,7.142827401161621,45.25,29474.583333333332,0.4844965070821766,0.6736290690003243,-280.59090909091043,-0.009519758292005614,-0.09787705616249164,1.2762237762237756,0.028203840358536476
W01371,Delivery,24,4.58,0.902,0.032,1517,0.4,0.968,7.325148957955575,57.583333333333336,24755.75,0.16284114715487905,0.8599626891830393,-665.9195804195808,-0.02689959223289865,-0.24529604920254353,-0.28321678321678523,-0.004918381184661972
W01372,Freelance,17,4.5,0.871,0.052,813,0.2833333333333333,0.948,6.70196036600254,54.25,20543.666666666668,0.23498356807007428,0.8097273727801202,53.71328671328631,0.002614591036002319,0.15815167826040308,-0.8916083916083917,-0.016435177725500308
W01373,Ride-Hailing,21,4.41,0.895,0.063,844,0.35,0.937,6.739336627357174,43.916666666666664,39054.916666666664,0.13279374846515885,0.8827732333047535,-454.0804195804205,-0.011626715874367175,-0.0567021091162628,0.6538461538461552,0.014888337468982661
W01374,Home Services,22,5.0,0.738,0.135,790,0.36666666666666664,0.865,6.673297967767654,42.833333333333336,21372.166666666668,0.23242027939702636,0.8114115101134654,-478.1188811188815,-0.022371100159189045,-0.2584493868218666,-0.09790209790209797,-0.0022856520910995637
W01375,Freelance,36,4.34,0.924,0.219,2399,0.6,0.781,7.783224016336037,72.0,14114.416666666666,0.23543179896569388,0.8094335930459311,-188.75874125874148,-0.01337347094935378,-0.14585173135022078,-0.7762237762237773,-0.010780885780885796
W01376,Delivery,21,3.98,0.842,0.048,1706,0.35,0.952,7.442492722794441,87.41666666666667,26556.75,0.19638480945985703,0.8358514686018784,-154.7587412587407,-0.00582747291211239,-0.01692355465221324,1.241258741258742,0.014199337364256341
W01377,Home Services,16,4.35,0.919,0.039,971,0.26666666666666666,0.961,6.879355804460439,64.83333333333333,35505.583333333336,0.23908514651976176,0.8070470401559698,637.5209790209788,0.017955513448006406,0.26143549403507255,0.9650349650349667,0.014884858072518768
W01378,Freelance,18,4.58,0.643,0.293,725,0.3,0.7070000000000001,6.587550014824796,45.75,29789.333333333332,0.11863465274881471,0.8939469178276442,-802.7412587412595,-0.02694727168811855,-0.19241563000683737,0.23426573426573258,0.005120562497611641
W01379,Ride-Hailing,53,4.46,0.816,0.13,2660,0.8833333333333333,0.87,7.886457270977689,52.25,26711.166666666668,0.10177976553997176,0.9076224044738284,104.27972027971947,0.0039039747526210438,-0.0023089840470193117,-1.2692307692307698,-0.024291497975708513
W01380,Ride-Hailing,12,4.8,0.822,0.071,420,0.2,0.929,6.042632833682381,37.583333333333336,15964.916666666666,0.12698967684508758,0.8873195740349775,-195.7657342657344,-0.012262245920423496,-0.07579992490926529,-0.6328671328671344,-0.016839036794690936
W01381,Ride-Hailing,19,4.8,0.939,0.29,589,0.31666666666666665,0.71,6.380122536899765,33.583333333333336,13276.25,0.10519773962576766,0.9048154589409594,278.01048951048926,0.020940437963317148,0.1674251095787152,-0.03846153846153803,-0.0011452567283832663
W01382,Delivery,19,4.47,0.882,0.113,1137,0.31666666666666665,0.887,7.037027614686276,60.916666666666664,22256.416666666668,0.2887917156521349,0.7759205679670241,-2.3881118881118457,-0.0001072999272020509,-0.09529020397443753,-0.19930069930070035,-0.0032716941061674476
W01383,Ride-Hailing,19,4.13,0.839,0.252,863,0.31666666666666665,0.748,6.761572768804055,48.75,14763.833333333334,0.14569997472572938,0.8728288575195188,56.34265734265699,0.0038162620825208217,0.09029847100776699,-0.21328671328671348,-0.004375112067419764
W01384,Freelance,12,4.23,0.718,0.253,979,0.2,0.747,6.887552571664617,76.25,19145.75,0.17353044499647866,0.8521295755586473,292.26923076923003,0.015265488725656088,0.016536359233377027,-1.4720279720279696,-0.019305284879055338
W01385,Freelance,12,4.54,0.563,0.109,826,0.2,0.891,6.717804695023691,70.41666666666667,20802.25,0.1096812399277702,0.9011596880425685,105.05244755244748,0.005050052160340707,0.05581705892171597,-0.9685314685314693,-0.013754293044233883
W01386,Delivery,18,4.16,0.973,0.145,411,0.3,0.855,6.021023349349527,22.583333333333332,28819.583333333332,0.27144630439263134,0.7865058843186453,-324.89160839160814,-0.011273293046392926,-0.15293163454924394,0.03846153846153803,0.0017030939540164443
W01387,Home Services,15,4.46,0.682,0.067,1202,0.25,0.933,7.0925737159746784,81.91666666666667,29613.333333333332,0.13638418239963082,0.879984089437397,958.216783216783,0.032357613120782856,0.28433887971548344,0.9265734265734267,0.011311171026328707
W01388,Delivery,25,4.91,0.868,0.35,1143,0.4166666666666667,0.65,7.042286171939743,47.083333333333336,11444.333333333334,0.2919940057511945,0.7739973990193378,-481.42657342657367,-0.04206680803540969,-0.4169004368820418,-0.653846153846153,-0.0138869979577944
W01389,Freelance,38,4.64,0.912,0.166,1492,0.6333333333333333,0.834,7.30854279753919,46.5,31582.166666666668,0.1721686847614265,0.8531195321973063,-483.7552447552443,-0.01531735456471461,-0.08058377477992226,-0.06293706293706239,-0.0013534852244529547
W01390,Delivery,26,4.56,0.86,0.202,1617,0.43333333333333335,0.798,7.388946097618437,48.833333333333336,21161.916666666668,0.21197445725784955,0.8250998971236969,342.16433566433597,0.01616887265241425,0.17111214782661607,0.07692307692307718,0.0015752165922814439
W01391,Freelance,23,4.29,0.536,0.072,1292,0.38333333333333336,0.928,7.164720378771857,50.333333333333336,17580.666666666668,0.12348956493586274,0.8900839235272181,-114.61538461538503,-0.00651939922350603,-0.04834121400838035,-1.2377622377622381,-0.024591302736998107
W01392,Home Services,27,4.6,0.901,0.159,786,0.45,0.841,6.668228248417403,29.666666666666668,21641.75,0.2664800472253407,0.7895900154059619,90.32517482517382,0.004173653924713751,0.037754063256924215,0.0769230769230769,0.002592912705272255
W01393,Delivery,24,4.49,0.667,0.216,1622,0.4,0.784,7.392031567514591,67.5,20544.666666666668,0.2449640617464225,0.8032360376710075,-421.0349650349648,-0.020493638172192203,-0.07966334798337663,0.3916083916083919,0.005801605801605806
W01394,Delivery,21,4.61,0.963,0.014,944,0.35,0.986,6.851184927493743,48.166666666666664,15023.916666666666,0.2396491368091439,0.8066798663483115,251.92657342657336,0.01676836866284802,0.23851730533008997,0.027972027972027913,0.0005807341447479844
W01395,Home Services,35,4.73,0.751,0.05,1104,0.5833333333333334,0.95,7.007600613951853,34.5,24306.083333333332,0.13869886610343599,0.8781953067380704,354.44405594405526,0.014582524509737491,0.16349638385566528,-0.2097902097902099,-0.0060808756460930405
W01396,Delivery,12,4.77,0.928,0.105,805,0.2,0.895,6.692083742506628,73.58333333333333,26646.416666666668,0.153677846436468,0.866793102674932,70.28321678321623,0.0026376235747727016,0.030325187131314178,0.5699300699300703,0.007745369013772191
W01397,Ride-Hailing,18,4.58,0.916,0.15,688,0.3,0.85,6.535241271013659,33.5,28161.083333333332,0.2438962670150151,0.8039255575544942,-586.9335664335653,-0.02084200950248358,-0.07398767253307723,0.38461538461538397,0.01148105625717564
W01398,Freelance,12,4.68,0.779,0.251,724,0.2,0.749,6.586171654854675,65.58333333333333,21599.166666666668,0.10173987181516027,0.9076552692537669,277.3426573426575,0.012840433227022222,0.0915055194551006,0.45104895104895043,0.006877493535689207
W01399,Ride-Hailing,15,4.42,0.75,0.35,749,0.25,0.65,6.620073206530356,46.0,48527.416666666664,0.10719679242081069,0.9031818072860994,-507.67482517482404,-0.010461608304065036,-0.002085965466413934,0.5594405594405605,0.012161751292186097
W01400,Delivery,14,4.83,0.955,0.22,1156,0.23333333333333334,0.78,7.053585727193677,74.91666666666667,25739.916666666668,0.16578627006324181,0.8577901676143019,563.8566433566436,0.0219059234207561,0.22483777767252403,0.2832167832167835,0.0037804242476100133
W01401,Ride-Hailing,60,4.33,0.894,0.134,3920,1.0,0.866,8.27410200229233,66.41666666666667,21631.333333333332,0.12091241167635074,0.8921303659261625,-59.076923076922846,-0.0027310809817667047,-0.06665689364509261,-1.2342657342657342,-0.018583674794465255
W01402,Delivery,40,4.5,0.85,0.128,2904,0.6666666666666666,0.872,7.974188669286011,69.83333333333333,32333.25,0.1734551538327008,0.8521842498486907,670.0034965034965,0.02072181103054894,0.22674358974358969,0.34965034965034975,0.005006926247976369
W01403,Freelance,23,4.86,0.71,0.167,415,0.38333333333333336,0.833,6.030685260261263,18.916666666666668,16500.25,0.25710355890106007,0.7954794121131787,-94.50699300699316,-0.005727609763912254,-0.04236548064219986,0.19930069930069869,0.010535719786821076
W01404,Delivery,14,4.43,0.9,0.176,628,0.23333333333333334,0.8240000000000001,6.444131256700441,42.666666666666664,16592.666666666668,0.11589324863036914,0.8961430685483447,-13.902097902097786,-0.0008378459099661167,0.031233362910381545,-0.132867132867133,-0.00311407342657343
W01405,Delivery,35,4.21,0.93,0.179,1924,0.5833333333333334,0.821,7.562681246721884,48.75,23087.416666666668,0.09644054414424574,0.9120421579999889,335.57692307692395,0.014535057253132432,0.11967986602038673,-0.48601398601398604,-0.009969517661825356
W01406,Delivery,22,4.45,0.863,0.161,1451,0.36666666666666664,0.839,7.280697195384741,63.25,10717.75,0.046860334346166946,0.9552372624993627,57.99650349650328,0.005411257353129461,0.04528862615886558,1.4580419580419575,0.023052046767461778
W01407,Freelance,18,4.9,0.923,0.254,1232,0.3,0.746,7.117205503164344,75.0,17645.0,0.42500401884113176,0.701752406855132,391.43356643356657,0.022183823543982236,0.07700949278211537,-1.1538461538461537,-0.015384615384615384
W01408,Delivery,22,3.98,0.886,0.194,523,0.36666666666666664,0.806,6.261491684321042,25.333333333333332,24765.583333333332,0.08886111276283394,0.9183907738817476,-283.17832167832125,-0.011434348945747476,-0.08195719402036401,-0.3706293706293714,-0.014630106735369925
W01409,Freelance,18,4.58,0.962,0.103,981,0.3,0.897,6.889591308354466,59.25,37656.083333333336,0.15207116696901857,0.8680019331018394,71.35314685314705,0.0018948637387889175,0.032390345185569686,1.0594405594405585,0.017880853323891284
W01410,Home Services,27,4.39,0.769,0.221,1172,0.45,0.779,7.067319848653476,36.666666666666664,20475.5,0.19039738619058746,0.8400556079849254,327.62937062937095,0.016001043717094623,0.17740033026657223,0.43356643356643376,0.011824539097266376
W01411,Home Services,12,4.51,0.701,0.141,605,0.2,0.859,6.406879986069314,47.666666666666664,31731.0,0.36537415772439646,0.7323999757448552,-119.16783216783112,-0.0037555649733015386,-0.1798014069970223,0.2797202797202808,0.005868257616509388
W01412,Freelance,27,4.46,0.839,0.034,989,0.45,0.966,6.897704943128636,34.5,13512.583333333334,0.09100445989700932,0.916586537230471,-159.2972027972028,-0.01178880446970067,-0.12776159533945772,-0.020979020979020237,-0.0006080875646092823
W01413,Home Services,18,4.79,0.878,0.279,1859,0.3,0.721,7.528331766707247,100.91666666666667,23210.666666666668,0.28242052167353604,0.7797754192946146,345.59440559440577,0.01488946485499795,0.05895845973983692,-1.5209790209790188,-0.015071633568743373
W01414,Freelance,35,4.56,0.882,0.096,2248,0.5833333333333334,0.904,7.718240951959316,66.83333333333333,29140.916666666668,0.12099015315582412,0.892068496038782,-37.28321678321631,-0.0012794112556474022,0.006735475633113428,-0.23776223776223754,-0.0035575397171407116
W01415,Delivery,40,4.8,0.666,0.151,2352,0.6666666666666666,0.849,7.763446388727362,51.083333333333336,36270.333333333336,0.14793139511415146,0.8711321985409756,190.79720279720263,0.005260420439032891,0.06260007828345741,0.4720279720279718,0.009240351817839578
W01416,Home Services,45,4.87,0.758,0.042,2126,0.75,0.958,7.6624678152002375,44.166666666666664,20562.75,0.19164669966503142,0.8391748999775666,-347.5629370629358,-0.01690255131550672,-0.12225366747330577,-0.09090909090909141,-0.0020583190394511263
W01417,Ride-Hailing,60,4.56,0.89,0.148,4165,1.0,0.852,8.334711621820917,71.66666666666667,31287.083333333332,0.2071713354069443,0.8283828241025077,875.5489510489506,0.027984358328350112,0.3523330851327872,0.055944055944053044,0.0007806147341030657
W01418,Ride-Hailing,60,4.46,0.947,0.162,2827,1.0,0.838,7.947325027016463,51.0,40586.583333333336,0.20395268738040595,0.830597423372033,1457.527972027972,0.03591157107405293,0.45100533728245873,-0.3846153846153859,-0.007541478129713449
W01419,Freelance,44,4.64,0.837,0.066,2645,0.7333333333333333,0.9339999999999999,7.880804344674901,63.166666666666664,18289.916666666668,0.24143032928265623,0.8055224497196202,368.7587412587418,0.0201618601101012,0.29362816679414977,0.8601398601398588,0.013616989870288003
W01420,Freelance,34,4.69,0.951,0.061,2098,0.5666666666666667,0.9390000000000001,7.649216319820633,64.66666666666667,28269.666666666668,0.1561244109830538,0.8649588145532703,-72.29370629370554,-0.0025572889537798654,0.042392896254172655,1.1748251748251752,0.018167399610698586
W01421,Home Services,12,4.26,0.904,0.093,539,0.2,0.907,6.29156913955832,45.25,15967.75,0.1767449475633018,0.8498018216017927,-41.339160839160435,-0.002588915835929322,-0.11034746898738214,1.1503496503496504,0.025422091720434265
W01422,Ride-Hailing,12,4.61,0.902,0.063,732,0.2,0.937,6.597145701886651,65.66666666666667,22251.083333333332,0.212732373611921,0.8245842378410885,3.1783216783225225,0.0001428389634207708,0.05319722449263504,-0.45454545454545375,-0.006922011998154118
W01423,Ride-Hailing,37,4.49,0.799,0.075,1582,0.6166666666666667,0.925,7.367077059881012,42.5,39872.333333333336,0.26794020037181493,0.7886807277715122,1393.9999999999998,0.03496158572778116,0.4134717243593173,0.3006993006993016,0.007075277663512979
W01424,Delivery,12,4.44,0.802,0.057,400,0.2,0.943,5.993961427306569,37.833333333333336,15560.25,0.19194578722017464,0.8389643310306707,-501.55594405594417,-0.03223315461229377,-0.2178389470704784,-0.2237762237762233,-0.005914790055759206
W01425,Delivery,60,4.38,0.821,0.129,3084,1.0,0.871,8.034306936339489,60.166666666666664,24064.083333333332,0.2884800774818826,0.7761082359568429,-464.0454545454554,-0.019283737016596192,-0.002182062328652157,0.8111888111888111,0.013482362512833426
W01426,Delivery,12,4.39,0.884,0.092,760,0.2,0.908,6.634633357861686,76.41666666666667,16403.083333333332,0.09921036627053761,0.9097439677473711,149.2692307692311,0.009100071476555593,0.0695614518541847,2.17832167832168,0.02850584529973845
W01427,Delivery,34,4.86,0.697,0.185,1094,0.5666666666666667,0.815,6.9985096422506015,33.666666666666664,49764.083333333336,0.08642431335316404,0.9204506818460071,-13.90559440559532,-0.00027943033356913005,-0.017211715049779343,0.11188811188811193,0.0033234092640033247
W01428,Delivery,24,4.46,0.797,0.193,2306,0.4,0.8069999999999999,7.7437032581737535,97.66666666666667,18429.916666666668,0.2197058238754291,0.8198698246948208,198.0804195804196,0.01074776534061483,0.021154633547154297,0.81118881118881,0.008305687486574845
W01429,Home Services,12,4.84,0.839,0.266,451,0.2,0.734,6.113682179832232,36.833333333333336,22400.583333333332,0.08175602900519241,0.9244228580076627,309.332167832167,0.013809112165925754,0.11831777767249406,-0.39860139860139876,-0.010821757428092273
W01430,Ride-Hailing,24,4.58,0.82,0.009,1594,0.4,0.991,7.374629015218945,55.916666666666664,26733.25,0.3599928254361441,0.7352979966488458,416.6048951048945,0.01558377283363955,0.34621700879765405,1.3041958041958048,0.023323919002011414
W01431,Freelance,13,4.27,0.887,0.156,1104,0.21666666666666667,0.844,7.007600613951853,89.91666666666667,18206.916666666668,0.20767311447954637,0.8280386372855173,75.95454545454518,0.004171741258837265,0.11025782761479828,-0.3951048951048969,-0.0043941230224826345
W01432,Ride-Hailing,20,4.6,0.824,0.288,582,0.3333333333333333,0.712,6.368187186350492,32.833333333333336,18686.0,0.07727494393608422,0.9282681321318571,-40.29370629370578,-0.0021563580377665513,-0.0074528045633574505,0.6783216783216787,0.020659543502183107
W01433,Delivery,20,4.25,0.912,0.041,598,0.3333333333333333,0.959,6.395261598115449,34.916666666666664,26532.833333333332,0.15407192818156804,0.8664971182304607,-73.93006993007059,-0.0027863616750342254,-0.01297245737450821,-0.010489510489510398,-0.0003004155748785794
W01434,Delivery,13,4.7,0.962,0.149,1179,0.21666666666666667,0.851,7.07326971745971,77.83333333333333,32542.75,0.14094984633650232,0.8764627150009435,37.01048951048867,0.001137288321069629,0.022574919076955243,0.3426573426573421,0.004402449798595402
W01435,Delivery,17,4.5,0.748,0.325,1406,0.2833333333333333,0.675,7.249215057114389,83.5,17723.333333333332,0.10605167317738393,0.9041168909652055,83.32867132867062,0.0047016365240927565,-0.03481602459410126,-0.16083916083916092,-0.0019262174950797715
W01436,Freelance,13,4.76,0.868,0.088,276,0.21666666666666667,0.912,5.6240175061873385,23.333333333333332,21902.5,0.12127127299215981,0.8918448408398599,204.63636363636323,0.00934305963412228,0.014365474573713542,0.055944055944056666,0.002397602397602429
W01437,Delivery,12,4.91,0.877,0.35,503,0.2,0.65,6.222576268071369,41.333333333333336,23066.166666666668,0.2734998440745215,0.7852376304974897,-802.5034965034973,-0.034791368158420946,-0.3172484881803188,-0.17482517482517515,-0.0042296413264155275
W01438,Ride-Hailing,23,4.12,0.718,0.057,976,0.38333333333333336,0.943,6.884486652042782,45.75,30283.166666666668,0.11595787884513559,0.8960911688126292,558.3566433566431,0.018437855244882242,0.19925788945695405,-0.646853146853147,-0.014138866597882995
W01439,Freelance,44,4.43,0.884,0.069,2096,0.7333333333333333,0.931,7.64826303090192,45.083333333333336,25529.916666666668,0.2956664389111165,0.7718035830583094,-525.9195804195795,-0.02060012914598544,-0.06853086391663443,0.59090909090909,0.013107040833473346
W01440,Freelance,13,4.25,0.857,0.19,760,0.21666666666666667,0.81,6.634633357861686,63.916666666666664,15565.333333333334,0.34154497772158804,0.7454092234002838,209.5104895104896,0.013460070852567004,0.10561614776404026,-0.33216783216783335,-0.005196889160383312
W01441,Delivery,56,5.0,0.853,0.166,3114,0.9333333333333333,0.834,8.043984431221553,57.916666666666664,14604.416666666666,0.2513542341319009,0.7991342281218458,-17.744755244755478,-0.0012150266354188843,0.05216637781629124,-0.3461538461538448,-0.005976757055893724
W01442,Delivery,60,4.44,0.92,0.35,1446,1.0,0.65,7.277247726631484,27.333333333333332,16886.916666666668,0.11767657053083126,0.8947132170132708,61.409090909091006,0.003636489249118361,-0.01661628618585748,-0.23776223776223754,-0.008698618454716008
W01443,Delivery,16,4.22,0.862,0.246,1227,0.26666666666666666,0.754,7.113142108707088,76.75,26432.416666666668,0.405750064759522,0.7113640077769211,-1045.5839160839164,-0.0395568793148785,-0.253559567889453,-0.010489510489509283,-0.0001366711464431177
W01444,Delivery,19,5.0,0.912,0.133,570,0.31666666666666665,0.867,6.3473892096560105,31.5,19508.416666666668,0.35448043288987513,0.7382904733931318,564.4510489510491,0.02893371915289806,0.24455375966268447,-0.23776223776223754,-0.007548007548007541
W01445,Delivery,16,4.37,0.642,0.143,1063,0.26666666666666666,0.857,6.96979066990159,62.666666666666664,21340.25,0.12422048939894817,0.8895052255582343,-582.4930069930068,-0.027295509986668704,-0.210066495869196,-1.6721867422533935e-15,-2.6683830993405217e-17
W01446,Ride-Hailing,12,4.14,0.786,0.275,207,0.2,0.725,5.337538079701318,16.0,20188.083333333332,0.2841003668762497,0.7787553261375022,-60.71678321678328,-0.0030075556066549137,-0.011113169105389887,-0.3286713286713287,-0.020541958041958044
W01447,Freelance,19,4.26,0.588,0.187,520,0.31666666666666665,0.813,6.255750041753367,36.083333333333336,25162.083333333332,0.30315821824354133,0.7673665300195456,1036.7517482517478,0.04120293755161031,0.4289802625505436,-0.13636363636363574,-0.003779130799916002
W01448,Ride-Hailing,17,4.59,0.913,0.061,636,0.2833333333333333,0.9390000000000001,6.456769655572163,35.25,29900.916666666668,0.26625139717564583,0.7897325935675054,642.2062937062946,0.021477812900037998,0.3000718132854578,-0.13636363636363713,-0.0038684719535783583
W01449,Ride-Hailing,22,4.56,0.927,0.204,1948,0.36666666666666664,0.796,7.575071699507561,96.5,13667.583333333334,0.3013914418009995,0.7684083111965889,340.8356643356641,0.02493752231269835,0.16751556310130164,-0.6013986013986021,-0.006232109859052872
W01450,Delivery,23,4.34,0.917,0.35,978,0.38333333333333336,0.65,6.88653164253051,43.666666666666664,11402.083333333334,0.28158917663979227,0.7802812463053934,114.70979020978987,0.010060423771368378,0.018303763174414317,-0.5664335664335659,-0.012971761063364106
W01451,Home Services,12,4.43,0.893,0.24,699,0.2,0.76,6.551080335043404,64.58333333333333,18388.333333333332,0.18226564094182457,0.8458335972644634,-223.2867132867133,-0.01214284672999438,-0.14197429944740547,1.555944055944056,0.024092036995262803
